Date,Nifty,PE,Gold
2017-07-12,9816.099609,28.58,2480.50003
2017-07-13,9891.700195,28.78,2491.4999399999997
2017-07-14,9886.349609,28.73,2490.0
2017-07-17,9915.950195,28.77,2496.4999399999997
2017-07-18,9827.150391,28.67,2503.5000600000008
2017-07-19,9899.599609,28.91,2506.9999700000008
2017-07-20,9873.299805,28.84,2501.0000600000008
2017-07-21,9915.25,28.93,2507.5
2017-07-24,9966.400391,29.04,2525.0
2017-07-25,9964.549805,29.07,2513.00003
2017-07-26,10020.650391,29.18,2501.9999700000008
2017-07-27,10020.549805,29.12,2522.5
2017-07-28,10014.5,29.2,2506.0000600000008
2017-07-31,10077.099609,29.33,2519.4999700000008
2017-08-01,10114.650391,29.42,2525.0
2017-08-02,10081.5,29.31,2511.0000600000008
2017-08-03,10013.650391,29.2,2502.5
2017-08-04,10066.400391,29.32,2513.00003
2017-08-07,10057.400391,29.47,2500.0
2017-08-08,9978.549805,29.23,2510.0
2017-08-09,9908.049805,28.93,2511.4999399999997
2017-08-10,9820.25,28.58,2530.50003
2017-08-11,9710.799805,28.22,2558.9999399999997
2017-08-14,9794.150391,28.6,2548.9999399999997
2017-08-16,9897.299805,28.92,2558.00003
2017-08-17,9904.150391,28.94,2605.49988
2017-08-18,9837.400391,28.8,2631.0000600000008
2017-08-21,9754.349609,28.73,2573.5000600000008
2017-08-22,9765.549805,29.08,2571.0000600000008
2017-08-23,9852.5,29.2,2556.9999700000008
2017-08-24,9857.049805,29.32,2554.4999700000008
2017-08-28,9912.799805,29.55,2576.4999399999997
2017-08-29,9796.049805,29.21,2628.9999399999997
2017-08-30,9884.400391,29.52,2609.50012
2017-08-31,9917.900391,29.63,2599.50012
2017-09-01,9974.400391,30.19,2615.0
2017-09-04,9912.849609,29.85,2659.50012
2017-09-05,9952.200195,29.98,2652.99988
2017-09-06,9916.200195,30.09,2667.99988
2017-09-07,9929.900391,30.01,2652.00012
2017-09-08,9934.799805,29.99,2673.9999399999997
2017-09-11,10006.049805,30.22,2652.00012
2017-09-12,10093.049805,30.57,2636.0000600000008
2017-09-13,10079.299805,30.33,2642.99988
2017-09-14,10086.599609,30.39,2625.49988
2017-09-15,10085.400391,30.4,2627.5
2017-09-18,10153.099609,30.6,2616.0000600000008
2017-09-19,10147.549805,30.62,2612.5
2017-09-20,10141.150391,30.57,2631.4999399999997
2017-09-21,10121.900391,30.66,2607.00012
2017-09-22,9964.400391,30.08,2627.5
2017-09-25,9872.599609,29.74,2628.5000600000008
2017-09-26,9871.5,29.8,2662.5
2017-09-27,9735.75,29.42,2646.0000600000008
2017-09-28,9768.950195,29.55,2627.5
2017-09-29,9788.599609,29.58,2617.00012
2017-10-03,9859.5,29.8,2620.49988
2017-10-04,9914.900391,29.95,2611.4999399999997
2017-10-05,9888.700195,29.92,2610.0
2017-10-06,9979.700195,30.2,2592.5
2017-10-09,9988.75,30.23,2621.0000600000008
2017-10-10,10016.950195,30.36,2623.9999399999997
2017-10-11,9984.799805,30.22,2638.9999399999997
2017-10-12,10096.400391,30.57,2642.99988
2017-10-13,10167.450195,30.73,2644.50012
2017-10-16,10230.849609,30.9,2656.4999399999997
2017-10-17,10234.450195,30.92,2701.4999399999997
2017-10-18,10210.849609,30.84,2689.50012
2017-10-19,10146.549805,30.68,2697.99988
2017-10-23,10184.849609,30.78,2634.50012
2017-10-24,10207.700195,30.8,2635.0
2017-10-25,10295.349609,31.01,2621.0000600000008
2017-10-26,10343.799805,31.14,2608.5000600000008
2017-10-27,10323.049805,31.11,2586.0000600000008
2017-10-30,10363.650391,31.37,2582.5
2017-10-31,10335.299805,31.05,2596.4999399999997
2017-11-01,10440.5,31.16,2588.5000600000008
2017-11-02,10423.799805,31.34,2583.9999399999997
2017-11-03,10452.5,31.56,2576.0000600000008
2017-11-06,10451.799805,31.54,2587.99988
2017-11-07,10350.150391,31.2,2597.5
2017-11-08,10303.150391,30.99,2599.50012
2017-11-09,10308.950195,31.1,2608.9999399999997
2017-11-10,10321.75,31.24,2605.49988
2017-11-13,10224.950195,30.85,2608.5000600000008
2017-11-14,10186.599609,30.76,2588.5000600000008
2017-11-15,10118.049805,30.5,2608.5000600000008
2017-11-16,10214.75,30.8,2586.0000600000008
2017-11-17,10283.599609,31.05,2586.4999399999997
2017-11-20,10298.75,31.14,2611.0000600000008
2017-11-21,10326.900391,31.17,2594.50012
2017-11-22,10342.299805,31.45,2586.0000600000008
2017-11-23,10348.75,31.52,2591.4999399999997
2017-11-24,10389.700195,31.69,2595.0
2017-11-27,10399.549805,31.75,2600.0
2017-11-28,10370.25,31.78,2595.0
2017-11-29,10361.299805,31.75,2590.0
2017-11-30,10226.549805,31.44,2577.00012
2017-12-01,10121.799805,31.11,2567.00012
2017-12-04,10127.75,31.11,2555.50003
2017-12-05,10118.25,31.11,2556.0000600000008
2017-12-06,10044.099609,30.88,2540.50003
2017-12-07,10166.700195,31.27,2541.0000600000008
2017-12-08,10265.650391,31.57,2511.0000600000008
2017-12-11,10322.25,31.74,2513.00003
2017-12-12,10240.150391,31.48,2510.0
2017-12-13,10192.950195,31.29,2508.9999399999997
2017-12-14,10252.099609,31.4,2526.0000600000008
2017-12-15,10333.25,31.68,2508.00003
2017-12-18,10388.75,31.88,2503.00003
2017-12-19,10463.200195,32.19,2509.4999700000008
2017-12-20,10444.200195,32.2,2521.4999399999997
2017-12-21,10440.299805,32.26,2526.0000600000008
2017-12-22,10493.0,32.4,2523.5000600000008
2017-12-26,10531.5,32.54,2539.4999700000008
2017-12-27,10490.75,32.43,2560.49988
2017-12-28,10477.900391,32.42,2576.4999399999997
2017-12-29,10530.700195,32.55,2575.0
2018-01-02,10442.200195,32.3,2595.49988
2018-01-03,10443.200195,32.38,2585.49988
2018-01-04,10504.799805,32.61,2581.0000600000008
2018-01-05,10558.849609,32.84,2594.50012
2018-01-08,10623.599609,33.07,2591.4999399999997
2018-01-09,10637.0,33.07,2598.9999399999997
2018-01-10,10632.200195,33.05,2598.9999399999997
2018-01-11,10651.200195,33.11,2615.49988
2018-01-12,10681.25,33.14,2631.0000600000008
2018-01-15,10741.549805,32.93,2647.00012
2018-01-16,10700.450195,32.64,2658.9999399999997
2018-01-17,10788.549805,32.89,2652.00012
2018-01-18,10817.0,32.74,2624.50012
2018-01-19,10894.700195,32.93,2632.5
2018-01-22,10966.200195,33.14,2629.50012
2018-01-23,11083.700195,33.23,2643.9999399999997
2018-01-24,11086.0,32.95,2660.0
2018-01-25,11069.650391,32.78,2681.4999399999997
2018-01-29,11130.400391,32.81,2668.9999399999997
2018-01-30,11049.650391,32.52,2650.0
2018-01-31,11027.700195,32.36,2651.4999399999997
2018-02-01,11016.900391,32.47,2661.0000600000008
2018-02-02,10760.599609,30.81,2676.4999399999997
2018-02-05,10666.549805,30.66,2655.0
2018-02-06,10498.25,30.15,2675.0
2018-02-07,10476.700195,30.2,2652.99988
2018-02-08,10576.849609,30.59,2626.0000600000008
2018-02-09,10454.950195,30.45,2634.50012
2018-02-12,10539.75,30.77,2645.0
2018-02-14,10500.900391,30.67,2665.0
2018-02-15,10545.5,30.63,2692.5
2018-02-16,10452.299805,30.4,2709.50012
2018-02-19,10378.400391,30.15,2706.0000600000008
2018-02-20,10360.400391,30.13,2695.0
2018-02-21,10397.450195,30.22,2679.50012
2018-02-22,10382.700195,30.43,2677.99988
2018-02-23,10491.049805,30.88,2681.4999399999997
2018-02-26,10582.599609,31.17,2695.0
2018-02-27,10554.299805,30.99,2690.49988
2018-02-28,10492.849609,30.75,2671.4999399999997
2018-03-01,10458.349609,30.62,2661.0000600000008
2018-03-05,10358.849609,30.37,2691.4999399999997
2018-03-06,10249.25,29.96,2679.50012
2018-03-07,10154.200195,29.62,2698.9999399999997
2018-03-08,10242.650391,29.83,2687.99988
2018-03-09,10226.849609,29.79,2670.0
2018-03-12,10421.400391,30.23,2663.9999399999997
2018-03-13,10426.849609,30.24,2660.0
2018-03-14,10410.900391,30.27,2675.49988
2018-03-15,10360.150391,30.21,2660.0
2018-03-16,10195.150391,29.76,2666.0000600000008
2018-03-19,10094.25,29.5,2651.4999399999997
2018-03-20,10124.349609,29.69,2656.4999399999997
2018-03-21,10155.25,29.79,2661.4999399999997
2018-03-22,10114.75,29.62,2681.0000600000008
2018-03-23,9998.049805,29.28,2695.0
2018-03-26,10130.650391,29.66,2700.49988
2018-03-27,10184.150391,29.87,2711.0000600000008
2018-03-28,10113.700195,29.65,2695.0
2018-04-02,10211.799805,30.18,2690.0
2018-04-03,10245.0,30.35,2707.5
2018-04-04,10128.400391,30.02,2720.49988
2018-04-05,10325.150391,30.59,2692.5
2018-04-06,10331.599609,30.67,2681.4999399999997
2018-04-09,10379.349609,30.78,2696.0000600000008
2018-04-10,10402.25,30.83,2712.00012
2018-04-11,10417.150391,30.87,2732.5
2018-04-12,10458.650391,30.92,2758.500060000001
2018-04-13,10480.599609,30.99,2737.99988
2018-04-16,10528.349609,31.05,2784.50012
2018-04-17,10548.700195,31.11,2782.00012
2018-04-18,10526.200195,31.05,2815.49988
2018-04-19,10565.299805,31.2,2778.9999399999997
2018-04-20,10564.049805,31.17,2782.5
2018-04-23,10584.700195,31.22,2757.5
2018-04-24,10614.349609,31.28,2753.500060000001
2018-04-25,10570.549805,31.15,2769.50012
2018-04-26,10617.799805,31.25,2778.9999399999997
2018-04-27,10692.299805,31.46,2789.50012
2018-04-30,10739.349609,31.36,2795.49988
2018-05-02,10718.049805,31.19,2750.49988
2018-05-03,10679.650391,31.01,2730.0
2018-05-04,10618.25,30.85,2727.00012
2018-05-07,10715.5,31.11,2743.5000600000008
2018-05-08,10717.799805,31.11,2727.00012
2018-05-09,10741.700195,31.11,2748.5000600000008
2018-05-10,10716.549805,30.92,2773.500060000001
2018-05-11,10806.5,31.1,2810.49988
2018-05-14,10806.599609,31.01,2786.000060000001
2018-05-15,10801.849609,30.93,2775.0
2018-05-16,10741.099609,30.81,2740.0
2018-05-17,10682.700195,30.73,2722.00012
2018-05-18,10596.400391,30.39,2727.5
2018-05-21,10516.700195,30.05,2729.50012
2018-05-22,10536.700195,30.18,2748.5000600000008
2018-05-23,10430.349609,29.93,2747.00012
2018-05-24,10513.849609,30.08,2748.9999399999997
2018-05-25,10605.150391,30.36,2747.5
2018-05-28,10688.650391,31.67,2733.9999399999997
2018-05-29,10633.299805,31.5,2760.49988
2018-05-30,10614.349609,31.49,2741.0000600000008
2018-05-31,10736.150391,31.59,2737.99988
2018-06-01,10696.200195,31.36,2723.9999399999997
2018-06-04,10628.5,31.09,2701.0000600000008
2018-06-05,10593.150391,30.87,2698.5000600000008
2018-06-06,10684.650391,31.19,2704.50012
2018-06-07,10768.349609,31.5,2702.00012
2018-06-08,10767.650391,31.59,2725.0
2018-06-11,10786.950195,31.67,2707.99988
2018-06-12,10842.849609,31.84,2711.0000600000008
2018-06-13,10856.700195,31.76,2713.5000600000008
2018-06-14,10808.049805,31.66,2730.0
2018-06-15,10817.700195,31.61,2730.0
2018-06-18,10799.849609,30.74,2696.0000600000008
2018-06-19,10710.450195,30.46,2702.99988
2018-06-20,10772.049805,30.52,2690.49988
2018-06-21,10741.099609,30.35,2683.5000600000008
2018-06-22,10821.849609,30.53,2672.99988
2018-06-25,10762.450195,30.33,2690.49988
2018-06-26,10769.150391,30.86,2672.99988
2018-06-27,10671.400391,30.38,2682.99988
2018-06-28,10589.099609,30.1,2681.0000600000008
2018-06-29,10714.299805,30.47,2660.0
2018-07-02,10657.299805,30.41,2667.99988
2018-07-03,10699.900391,30.68,2652.00012
2018-07-04,10769.900391,31.27,2681.4999399999997
2018-07-05,10749.75,31.92,2672.00012
2018-07-06,10772.650391,31.93,2687.00012
2018-07-09,10852.900391,32.13,2690.49988
2018-07-10,10947.25,32.41,2681.0000600000008
2018-07-11,10948.299805,32.52,2683.9999399999997
2018-07-12,11023.200195,32.65,2655.0
2018-07-13,11018.900391,32.54,2640.0
2018-07-16,10936.849609,32.13,2643.9999399999997
2018-07-17,11008.049805,32.42,2632.00012
2018-07-18,10980.450195,32.26,2601.0000600000008
2018-07-19,10957.099609,32.15,2628.5000600000008
2018-07-20,11010.200195,32.32,2620.0
2018-07-23,11084.75,32.6,2632.5
2018-07-24,11134.299805,32.9,2626.4999399999997
2018-07-25,11132.0,32.9,2627.99988
2018-07-26,11167.299805,33.03,2625.0
2018-07-27,11278.349609,33.35,2617.5
2018-07-30,11319.549805,33.48,2620.0
2018-07-31,11356.5,33.59,2605.0
2018-08-01,11346.200195,33.54,2606.4999399999997
2018-08-02,11244.700195,33.28,2602.99988
2018-08-03,11360.799805,33.56,2584.50012
2018-08-06,11387.099609,33.32,2597.5
2018-08-07,11389.450195,33.31,2605.0
2018-08-08,11450.0,33.32,2598.9999399999997
2018-08-09,11470.700195,33.4,2610.0
2018-08-10,11429.5,33.06,2593.9999399999997
2018-08-13,11355.75,33.04,2617.5
2018-08-14,11435.099609,33.29,2602.00012
2018-08-16,11385.049805,33.16,2582.5
2018-08-17,11470.75,33.45,2577.99988
2018-08-20,11551.75,33.62,2581.0000600000008
2018-08-21,11570.900391,33.69,2584.50012
2018-08-23,11582.75,33.73,2591.4999399999997
2018-08-24,11557.099609,33.32,2600.0
2018-08-27,11691.950195,34.66,2628.9999399999997
2018-08-28,11738.5,34.65,2641.0000600000008
2018-08-29,11691.900391,34.61,2643.5000600000008
2018-08-30,11676.799805,34.63,2650.49988
2018-08-31,11680.5,34.5,2662.00012
2018-09-03,11582.349609,34.26,2645.0
2018-09-04,11520.299805,33.86,2648.9999399999997
2018-09-05,11476.950195,33.7,2652.99988
2018-09-06,11536.900391,33.89,2677.99988
2018-09-07,11589.099609,34.08,2677.00012
2018-09-10,11438.099609,33.63,2678.9999399999997
2018-09-11,11287.5,33.17,2688.5000600000008
2018-09-12,11369.900391,33.36,2669.50012
2018-09-14,11515.200195,33.81,2680.0
2018-09-17,11377.75,33.48,2687.99988
2018-09-18,11278.900391,33.0,2710.0
2018-09-19,11234.349609,32.83,2707.00012
2018-09-21,11143.099609,32.42,2698.9999399999997
2018-09-24,10967.400391,31.79,2688.9999399999997
2018-09-25,11067.450195,32.0,2688.5000600000008
2018-09-26,11053.799805,32.0,2683.9999399999997
2018-09-27,10977.549805,31.65,2692.5
2018-09-28,10930.450195,30.21,2662.5
2018-10-01,11008.299805,30.38,2680.49988
2018-10-03,10858.25,30.02,2730.49988
2018-10-04,10599.25,29.35,2726.4999399999997
2018-10-05,10316.450195,28.59,2744.50012
2018-10-08,10348.049805,28.52,2737.5
2018-10-09,10301.049805,28.39,2725.49988
2018-10-10,10460.099609,29.0,2727.5
2018-10-11,10234.650391,28.4,2748.5000600000008
2018-10-12,10472.5,29.06,2773.9999399999997
2018-10-15,10512.5,29.2,2807.99988
2018-10-16,10584.75,29.4,2792.99988
2018-10-17,10453.049805,28.95,2782.00012
2018-10-19,10303.549805,28.56,2792.99988
2018-10-22,10245.25,28.32,2787.00012
2018-10-23,10146.799805,28.03,2817.99988
2018-10-24,10224.75,28.25,2794.50012
2018-10-25,10124.900391,28.01,2807.5
2018-10-26,10030.0,27.82,2818.500060000001
2018-10-29,10250.849609,28.44,2806.000060000001
2018-10-30,10198.400391,28.38,2808.500060000001
2018-10-31,10386.599609,28.88,2826.000060000001
2018-11-01,10380.450195,28.94,2833.9999399999997
2018-11-02,10553.0,29.36,2834.50012
2018-11-05,10524.0,29.28,2832.99988
2018-11-06,10530.0,29.25,2839.50012
2018-11-07,10598.400391,29.46,2818.9999399999997
2018-11-09,10585.200195,29.5,2799.50012
2018-11-12,10482.200195,29.21,2751.4999399999997
2018-11-13,10582.5,29.42,2732.00012
2018-11-14,10576.299805,29.42,2714.50012
2018-11-15,10616.700195,29.53,2722.00012
2018-11-16,10682.200195,29.66,2707.5
2018-11-19,10763.400391,29.67,2723.5000600000008
2018-11-20,10656.200195,28.78,2712.5
2018-11-21,10600.049805,28.8,2716.0000600000008
2018-11-22,10526.75,28.8,2712.99988
2018-11-26,10628.599609,29.06,2717.99988
2018-11-27,10685.599609,29.22,2694.50012
2018-11-28,10728.849609,29.23,2685.49988
2018-11-29,10858.700195,29.52,2677.00012
2018-11-30,10876.75,29.61,2668.9999399999997
2018-12-03,10883.75,29.6,2690.49988
2018-12-04,10869.5,29.57,2715.49988
2018-12-05,10782.900391,29.29,2706.0000600000008
2018-12-06,10601.150391,28.81,2733.5000600000008
2018-12-07,10693.700195,29.0,2712.99988
2018-12-10,10488.450195,28.43,2760.0
2018-12-11,10549.150391,28.68,2793.9999399999997
2018-12-12,10737.599609,29.22,2778.9999399999997
2018-12-13,10791.549805,29.4,2758.9999399999997
2018-12-14,10805.450195,29.45,2755.0
2018-12-17,10888.349609,29.65,2740.49988
2018-12-18,10908.700195,29.73,2735.49988
2018-12-19,10967.299805,29.94,2717.5
2018-12-20,10951.700195,29.9,2721.4999399999997
2018-12-21,10754.0,29.4,2735.49988
2018-12-24,10663.5,29.15,2742.00012
2018-12-26,10729.849609,29.27,2762.00012
2018-12-27,10779.799805,29.39,2764.50012
2018-12-28,10859.900391,29.55,2772.5
2018-12-31,10862.549805,29.61,2765.49988
2019-01-02,10792.5,29.39,2783.9999399999997
2019-01-03,10672.25,29.11,2800.49988
2019-01-04,10727.349609,29.24,2791.4999399999997
2019-01-07,10771.799805,29.32,2784.50012
2019-01-08,10802.150391,29.38,2781.4999399999997
2019-01-09,10855.150391,29.47,2792.5
2019-01-10,10821.599609,29.44,2822.00012
2019-01-11,10794.950195,29.38,2820.0
2019-01-14,10737.599609,29.17,2822.99988
2019-01-15,10886.799805,29.51,2827.5
2019-01-16,10890.299805,29.52,2837.5
2019-01-17,10905.200195,29.51,2839.50012
2019-01-18,10906.950195,29.43,2827.99988
2019-01-21,10961.849609,29.31,2815.0
2019-01-22,10922.75,29.52,2827.99988
2019-01-23,10831.5,29.33,2830.0
2019-01-24,10849.799805,29.31,2814.50012
2019-01-25,10780.549805,29.05,2818.9999399999997
2019-01-28,10661.549805,28.72,2855.0
2019-01-29,10652.200195,28.74,2869.50012
2019-01-30,10651.799805,28.76,2886.000060000001
2019-01-31,10830.950195,29.13,2890.0
2019-02-01,10893.650391,29.33,2901.000060000001
2019-02-04,10912.25,29.76,2907.99988
2019-02-05,10934.349609,29.73,2916.4999399999997
2019-02-06,11062.450195,30.0,2915.0
2019-02-07,11069.400391,30.08,2882.5
2019-02-08,10943.599609,29.72,2886.000060000001
2019-02-11,10888.799805,29.49,2891.4999399999997
2019-02-12,10831.400391,29.38,2880.0
2019-02-14,10746.049805,29.29,2876.000060000001
2019-02-15,10724.400391,29.15,2902.5
2019-02-18,10640.950195,28.91,2935.49988
2019-02-19,10604.349609,28.82,2940.0
2019-02-20,10735.450195,29.15,2960.0
2019-02-21,10789.849609,29.06,2955.49988
2019-02-22,10791.650391,29.11,2920.0
2019-02-25,10880.099609,29.32,2928.500060000001
2019-02-26,10835.299805,29.21,2917.00012
2019-02-27,10806.650391,29.19,2921.4999399999997
2019-02-28,10792.5,29.23,2919.50012
2019-03-01,10863.5,29.5,2864.50012
2019-03-05,10987.450195,30.06,2819.50012
2019-03-06,11053.0,30.24,2822.5
2019-03-07,11058.200195,30.22,2810.0
2019-03-08,11035.400391,30.19,2843.9999399999997
2019-03-11,11168.049805,30.62,2840.0
2019-03-12,11301.200195,30.93,2827.5
2019-03-13,11341.700195,30.96,2829.50012
2019-03-14,11343.25,30.95,2822.5
2019-03-15,11426.849609,31.13,2818.500060000001
2019-03-18,11462.200195,31.18,2803.9999399999997
2019-03-19,11532.400391,31.36,2810.0
2019-03-20,11521.049805,31.3,2797.00012
2019-03-22,11456.900391,31.13,2815.49988
2019-03-25,11354.25,30.84,2814.50012
2019-03-26,11483.25,31.17,2809.50012
2019-03-27,11445.049805,31.13,2802.00012
2019-03-28,11570.0,31.46,2797.99988
2019-04-01,11669.150391,31.33,2786.4999399999997
2019-04-02,11713.200195,31.39,2776.000060000001
2019-04-03,11643.950195,31.19,2779.50012
2019-04-04,11598.0,31.09,2808.9999399999997
2019-04-05,11665.950195,31.28,2806.4999399999997
2019-04-08,11604.5,31.12,2812.99988
2019-04-09,11671.950195,31.26,2819.50012
2019-04-10,11584.299805,31.08,2821.000060000001
2019-04-11,11596.700195,31.12,2816.4999399999997
2019-04-12,11643.450195,31.25,2806.000060000001
2019-04-15,11690.349609,31.39,2789.50012
2019-04-16,11787.150391,31.6,2792.99988
2019-04-18,11752.799805,31.46,2772.00012
2019-04-22,11594.450195,31.02,2796.4999399999997
2019-04-23,11575.950195,31.01,2787.00012
2019-04-24,11726.150391,31.29,2794.50012
2019-04-25,11641.799805,31.1,2816.4999399999997
2019-04-26,11754.650391,31.3,2807.99988
2019-04-30,11748.150391,31.22,2821.000060000001
2019-05-02,11724.75,30.97,2792.5
2019-05-03,11712.25,30.92,2797.99988
2019-05-06,11598.25,30.63,2813.500060000001
2019-05-07,11497.900391,30.39,2825.49988
2019-05-08,11359.450195,30.01,2795.49988
2019-05-09,11301.799805,29.88,2809.50012
2019-05-10,11278.900391,29.77,2802.5
2019-05-13,11148.200195,29.3,2804.50012
2019-05-14,11222.049805,29.57,2837.00012
2019-05-15,11157.0,29.4,2829.50012
2019-05-16,11257.099609,29.58,2820.49988
2019-05-17,11407.150391,29.92,2795.0
2019-05-20,11828.25,30.99,2768.9999399999997
2019-05-21,11709.099609,30.6,2762.00012
2019-05-22,11737.900391,30.61,2760.49988
2019-05-23,11657.049805,30.37,2766.000060000001
2019-05-24,11844.099609,30.94,2777.5
2019-05-27,11924.75,31.2,2777.5
2019-05-28,11928.75,31.25,2787.5
2019-05-29,11861.099609,31.09,2787.00012
2019-05-30,11945.900391,31.26,2776.4999399999997
2019-05-31,11922.799805,31.64,2806.000060000001
2019-06-03,12088.549805,32.02,2828.500060000001
2019-06-04,12021.650391,31.87,2839.50012
2019-06-06,11843.75,31.38,2855.0
2019-06-07,11870.650391,31.42,2858.500060000001
2019-06-10,11922.700195,31.53,2844.50012
2019-06-11,11965.599609,31.66,2821.4999399999997
2019-06-12,11906.200195,31.48,2845.49988
2019-06-13,11914.049805,31.47,2851.000060000001
2019-06-14,11823.299805,31.22,2888.9999399999997
2019-06-17,11672.150391,30.81,2910.0
2019-06-18,11691.5,30.84,2887.00012
2019-06-19,11691.450195,30.76,2877.99988
2019-06-20,11831.75,31.14,2942.5
2019-06-21,11724.099609,30.93,2948.500060000001
2019-06-24,11699.650391,30.88,2967.99988
2019-06-25,11796.450195,31.1,3009.50012
2019-06-26,11847.549805,31.09,2955.49988
2019-06-27,11841.549805,31.13,2941.000060000001
2019-06-28,11788.849609,30.96,2969.50012
2019-07-01,11865.599609,31.14,2912.00012
2019-07-02,11910.299805,31.24,2918.9999399999997
2019-07-03,11916.75,31.28,2967.99988
2019-07-04,11946.75,31.34,2945.0
2019-07-05,11811.150391,30.96,2976.000060000001
2019-07-08,11558.599609,30.29,3001.000060000001
2019-07-09,11555.900391,30.27,2974.50012
2019-07-10,11498.900391,30.03,2979.50012
2019-07-11,11582.900391,30.24,3018.500060000001
2019-07-12,11552.5,30.21,3017.5
2019-07-15,11588.349609,30.17,3028.500060000001
2019-07-16,11662.599609,30.37,3028.500060000001
2019-07-17,11687.5,30.42,3013.9999399999997
2019-07-18,11596.900391,30.14,3050.49988
2019-07-19,11419.25,29.65,3106.4999399999997
2019-07-22,11346.200195,29.48,3087.99988
2019-07-23,11331.049805,29.43,3057.99988
2019-07-24,11271.299805,29.39,3047.5
2019-07-25,11252.150391,29.34,3048.9999399999997
2019-07-26,11284.299805,29.52,3035.0
2019-07-29,11189.200195,29.53,3037.00012
2019-07-30,11085.400391,29.2,3055.0
2019-07-31,11118.0,29.25,3055.49988
2019-08-01,10980.0,28.89,3032.99988
2019-08-02,10997.349609,28.91,3093.9999399999997
2019-08-05,10862.599609,28.56,3266.4999399999997
2019-08-06,10948.25,28.84,3229.50012
2019-08-07,10855.5,28.58,3308.500060000001
2019-08-08,11032.450195,29.07,3277.5
2019-08-09,11109.650391,29.28,3296.000060000001
2019-08-13,10925.849609,28.85,3404.50012
2019-08-14,11029.400391,29.09,3340.0
2019-08-16,11047.799805,29.21,3335.49988
2019-08-19,11053.900391,29.26,3338.9999399999997
2019-08-20,11017.0,29.14,3343.500060000001
2019-08-21,10918.700195,28.83,3357.99988
2019-08-22,10741.349609,28.36,3367.5
2019-08-23,10829.349609,28.59,3333.500060000001
2019-08-26,11057.849609,29.16,3436.4999399999997
2019-08-27,11105.349609,29.35,3430.0
2019-08-28,11046.099609,29.17,3441.000060000001
2019-08-29,10948.299805,28.96,3472.00012
2019-08-30,11023.25,29.19,3413.9999399999997
2019-09-03,10797.900391,28.51,3457.5
2019-09-04,10844.650391,28.55,3505.0
2019-09-05,10847.900391,28.57,3530.49988
2019-09-06,10946.200195,28.81,3423.9999399999997
2019-09-09,11003.049805,28.97,3406.000060000001
2019-09-11,11035.700195,29.08,3367.00012
2019-09-12,10982.799805,28.98,3335.49988
2019-09-13,11075.900391,29.18,3329.50012
2019-09-16,11003.5,29.04,3340.0
2019-09-17,10817.599609,28.55,3360.49988
2019-09-18,10840.650391,28.63,3337.5
2019-09-19,10704.799805,28.27,3306.4999399999997
2019-09-20,11274.200195,29.76,3297.5
2019-09-23,11600.200195,30.59,3333.9999399999997
2019-09-24,11588.200195,30.48,3336.4999399999997
2019-09-25,11440.200195,27.72,3366.4999399999997
2019-09-26,11571.200195,28.02,3312.5
2019-09-27,11512.400391,28.39,3334.50012
2019-09-30,11474.450195,28.22,3347.00012
2019-10-01,11359.900391,27.91,3300.49988
2019-10-03,11314.0,27.79,3365.0
2019-10-04,11174.75,27.47,3386.4999399999997
2019-10-07,11126.400391,27.32,3392.99988
2019-10-09,11313.299805,27.78,3382.99988
2019-10-10,11234.549805,27.58,3407.5
2019-10-11,11305.049805,27.73,3415.49988
2019-10-14,11341.150391,27.82,3416.4999399999997
2019-10-15,11428.299805,28.01,3427.99988
2019-10-16,11464.0,28.09,3403.500060000001
2019-10-17,11586.349609,28.42,3410.0
2019-10-18,11661.849609,28.69,3407.5
2019-10-22,11588.349609,28.55,3403.500060000001
2019-10-23,11604.099609,28.58,3406.4999399999997
2019-10-24,11582.599609,28.52,3416.000060000001
2019-10-25,11583.900391,28.5,3446.000060000001
2019-10-29,11786.849609,29.01,3395.49988
2019-10-30,11844.099609,29.15,3386.4999399999997
2019-10-31,11877.450195,29.28,3412.00012
2019-11-01,11890.599609,29.38,3432.99988
2019-11-04,11941.299805,29.46,3428.500060000001
2019-11-05,11917.200195,29.49,3422.99988
2019-11-06,11966.049805,29.57,3393.500060000001
2019-11-07,12012.049805,29.69,3401.000060000001
2019-11-08,11908.150391,29.44,3358.9999399999997
2019-11-11,11913.450195,29.48,3353.9999399999997
2019-11-13,11840.450195,29.2,3354.50012
2019-11-14,11872.099609,29.25,3370.0
2019-11-15,11895.450195,29.21,3358.500060000001
2019-11-18,11884.5,29.21,3354.50012
2019-11-19,11940.099609,29.22,3362.99988
2019-11-20,11999.099609,29.17,3378.9999399999997
2019-11-21,11968.400391,29.52,3362.5
2019-11-22,11914.400391,29.42,3373.9999399999997
2019-11-25,12073.75,29.8,3337.99988
2019-11-26,12037.700195,29.68,3331.000060000001
2019-11-27,12100.700195,29.84,3337.99988
2019-11-28,12151.150391,30.0,3338.9999399999997
2019-11-29,12056.049805,29.83,3344.50012
2019-12-02,12048.200195,29.73,3350.0
2019-12-03,11994.200195,29.56,3347.00012
2019-12-04,12043.200195,29.68,3367.99988
2019-12-05,12018.400391,29.61,3369.50012
2019-12-06,11921.5,29.34,3371.000060000001
2019-12-09,11937.5,29.34,3347.99988
2019-12-10,11856.799805,29.11,3353.9999399999997
2019-12-11,11910.150391,29.24,3368.9999399999997
